,sentiment,text
7895,0.0,need help changing a flight please dm
7896,1.0,kudos and were done and heading to warmer weather
7897,-1.0,i have looked and i was told it was in guatemala last night no record of anywhere today i need my clothing for work tomorrow
7898,0.0,are there discounts every tuesday cause im leaving fron birmingham airport to san fran next week in march sometime
7899,1.0,just bought tix for atx  dallas route  thanks for adding that love yr airline amp yr website is best transactional site ever
7900,-1.0,trying to book flight wmiles was on hold for 50m before i gave up need to get 6 on same flight using two diff  and pay 4 1tix
7901,0.0,we are trying to go as far away from kingscollegelondon as possible for charity today would you help us  jailbreak rag
7902,-1.0,flight 1613 cancelled flightled my wife is stuck in phoenix on the way from slc to santhanks a lot southwest
7903,-1.0,unfortunately patience wont get me to my boat that leaves at 4 pm i was on hold watching all flights fill up
7904,-1.0,but only for certain flights from cltnyc the notion that you cant rebook customers for 48 hours is absurd
7905,-1.0,want to bump up my seet to first class for two cancelled flightlations in 24hrs what a joke
7906,-1.0,my guessflight is going to be cancelled flightled because there are 16 empty seats and those who confirmed are not important frustrated
7907,-1.0,express my disappointment in your reservation department and the treatment of a sailor dealing with a death in the family
7908,-1.0,sitting in denver airport waiting for a plane to be refueled for an hour and a half hurry the fuck up united you fucking retards
7909,0.0,traditionally used sledge hammer  low  taking share from driving  now scalpel approach through data science  anamarketers
7910,-1.0,it is all good  your 1k team has been nothing short of amazing with everything
7911,-1.0,i dont think ill be testing those waters out on my own dime again
7912,0.0,will you cancelled flight tonights 7 pm out of dfw to bos weather
7913,-1.0,nope couldnt make changes online and after 90 mins on hold and time dealing w the rude rep the 24 hour window has closed
7914,-1.0,im getting leathery from the heat on 4251 before i even get to vegas
7915,-1.0,is that all that matters not the fact that were at a different destination we were put through a tremendous amount of stress
7916,0.0,yall got prices for the low
7917,-1.0,the wine served in usairways flights are watered down somehow right out of the bottles
7918,-1.0,i was re accommodated for my dsm flight tonight after a delay from myrtle beach now the flight to dsm is back on for tonight
7919,-1.0,stuck on the ramp at dca us air computer system crashedeverywhere
7920,-1.0,dm sent  this lack if customer service is getting ridiculous
7921,0.0,when changing dest city on an award for a reservation party of 4 is fee 150 for each pax or 150 for first and 25 for rest
7922,1.0,thank you for your help today  i have been a loyal us airways customer and i appreciate your responding to my tweets
7923,-1.0,your response could have made all the difference it could have made the situation better no trustget lost like my bag
7924,-1.0,its 956 and the desk attendant stated we would sit awhile until given the all clear lack of communication seems to the norm
7925,-1.0,my friend lost luggage on flight 1547 what to do
7926,1.0,awww thank you b6 glad to hear it  made my day amp one last question do you have any idea what tail is operating flt 606 2maro
7927,1.0,got another flight thanks you
7928,-1.0,fyicall stilling getting dropped  after an hour of continuous dialing attempted to cancelled flight online but not able to help
7929,1.0,such a suprise new vanity kit set for frequent travellers  thank you aa
7930,1.0,wow awesome videos guys  great work bluemanity corevalues  passion aerojobmarket avgeek
7931,0.0,or she
7932,-1.0,stuck on tarmac for hour an a half and told longer to go and no hotels available when we land in phoenix unacceptable unhappy
7933,1.0,thank you for all the help  p you guys are the best  americanairlines americanair
7934,-1.0,in ord hotel issued to my 4yr old tickets needed fixing again another hour and 5 agents l8r nightmare still not over
7935,-1.0,booked 6mos early paid for early check in was assigned boarding  here 3hrs early and you deleted me in error las2buf
7936,-1.0,when will i hear guitar was damaged in december i use my guitar to earn a living get your act together
7937,-1.0,2 hours and counting what kind of travel voucher do i get for this
7938,-1.0,you guys suck 2 12 delay to get out of ers and didnt even have curtesy to let me know  unitedairlines
7939,-1.0,it is the 2nd person when i called again to ask could not catch her name rejected the request
7940,1.0,you reimbursed everyone on the flight a portion of their ticket i still love jetblue best american airline
7941,1.0,this would be an awesome experience destinationdragons
7942,1.0,hmmmseems like this could be something to be changed to be more flyerfriendly
7943,-1.0,no live person to speak with all day at dividend miles after they wrongfully took over 65000 miles out of my account
7944,-1.0,8 hours late flightr and im siting on another plane waiting to leave i think a credit is in order for this terrible service
7945,-1.0,hypocrisy rt   im sorry were not able to offer a full refund because the exchange rate is not what you were hoping for kp
7946,-1.0,charging 6500 for biz flight to uk  somewhat egregious charging 3 on top for a sam adams draft at the united club is usurious
7947,0.0,how many left im 15 min wway
7948,-1.0,will not help us on the phone at the gate or in checkin i book travel for clients and cannot believe the lack of service
7949,-1.0,thank you the website crashing for me
7950,-1.0,trying to change flight because of airline travel advisory on hold for 45 mins help
7951,0.0,pls help baby hannah get the life saving surgeries she requiresshe needs your helppls donatert
7952,-1.0,me because it might not be so urgent for you but it really is for me 5
7953,-1.0,note they are traveling w 2yr old unreal
7954,-1.0,cancelled flightled our original flight to aruba now on the way home we were told we dont have seats never flying  again
7955,-1.0,im cancelled flighting my mileageplus card and i will never do business with you again you clearly dont care about your customers
7956,-1.0,my friends at kphl were told by your rep if it were me i woulda just gone home this am and tried again tomorrow 12
7957,-1.0,how to find out if my parents luggage really went to fll on a cancelled flighted sw flight  called 1800iflyswa long long waits
7958,0.0,are you expecting delayscancelled flightlations at dallas on 2526th due to the snow nothing like monday i hope
7959,0.0,when are you opening the flights beyond august 7th
7960,0.0,what time should i arrive at the airport for my 615 am domestic flight out of san diego
7961,-1.0,update please on why flight 2601 continues to be further delayed
7962,0.0,airlines is changing mileageplus program march 1
7963,-1.0,you delayed me for 15 hours in chicago and still managed to lose my bag really not happy
7964,-1.0,maybe dont play the video about how your flights are outfitted w wifi on the flights where wifi isnt working
7965,-1.0,on hold againestimated 2 hr hold
7966,1.0,441 which also had 1 working wc in coach good thing this bird landed ahead of schedule i have to use the wc stat
7967,1.0,she met me from customer service at the arrival of flight ua3787 pvdiad thanks you guys have really handled this storm
7968,-1.0,we dont like to hear you had a poor experience please share details wour customer care team
7969,1.0,ok thanks safety first
7970,0.0,our fleets on fleek  really jet blue lmao
7971,-1.0,am on hold for the 2nd time today need help with confirming the new flights you arranged for me can you expedite this
