,sentiment,text
14070,positive,@AmericanAir I ended up on a flight to LA my fourth time on standby. Thanks! http://t.co/NA5G5EAKPA
1898,negative,@united you should spend all of the money you take for our tickets and update your planes! Each flight has a maintenance issue!!!
2618,negative,@united if I wait I'll lose the flight. So frustrating.
1011,positive,Thank you “@united: @TRUU_Tall I can certainly take a look. Please follow and DM me your confirmation number for assistance. ^JH”
2272,neutral,@united where's the crew for ua748?
4037,neutral,"@united captain ""we apologize for the delay, the company is looking for an open gate (glance starboard side, see 5 open gates)"
397,positive,@VirginAmerica good to be home #texas #moodlighting http://t.co/N3BVZTY3zI
11047,negative,"@USAirways flight 1777 has been waiting for 30 minutes at RSW waiting for weight balance clearance. Come on, let us leave!"
2157,negative,@united Wife and I have two new destinations and I'm stuck in DC until Monday with no bags
11822,negative,@USAirways Just contaced EYEWITNESS NEWS about the ripoff the Cancelled Flighted now they want me to pay
8204,negative,@JetBlue I appreciate the quick response but how can no one go outside to check temp so we can leave in BUF #currentlysittingontarmac
10986,negative,@USAirways that is actually not true! You can get a seat online after a big hassle. That policy is totally dishonest and misleading. #FAA
12423,positive,@AmericanAir thanks! Flight 2160 today. Great crew!
6718,negative,@SouthwestAir I need updates on my flights 464 &amp; 3574. I have been on hold for over 2 hours.
4525,positive,@SouthwestAir What an awesome flight Dallas 2 NY. Virgin America refused bc of my child's peanut allergy but u guys didn't. Thanks! 👍😊
13934,negative,"@AmericanAir yeah, rebooked for tomorrow morning. But extremely disappointed to miss a wedding."
1872,negative,@united it's boarding time for ua3882 but no crewe
10090,negative,@USAirways Cancelled Flightled my flight then put me on a flight the next day.I need help from somebody other than a robot. PLEASE!!! Much appreciated
3803,negative,@united KN: not allowing me to bypass the receipt # on the refund request form. Never received receipt email. charged http://t.co/Cju102xP2k
10438,negative,“@USAirways: @TMadCLE We don't like to hear this. We're sorry that it's taking so long to get through.” Stop sending generic responses
3617,positive,"@united @staralliance was there few weeks ago AWESOME,bright vibrant, and NO habitrails"
8745,neutral,@JetBlue Sure! Email screenshot below. Link: https://t.co/soiQrN19aj http://t.co/IbVvTzLS4E
2201,negative,@united it's been over 3 hours...at what point do you let people off of the plane? @FoxNews @CNN @msnbc
13546,negative,@AmericanAir spent hour+ trying to check after to use military ID for luggage then messed up boarding pass &amp; forced into line again.
11508,negative,@USAirways little help to us! My husband has been on hold for an hour for something that take 5 minutes to complete.
4607,positive,@SouthwestAir telling my Fam in Vegas now. :)
9626,negative,@USAirways flight 435 is delayed so will miss connecting flight 457 can you please help with alternate? Thank you.
8383,positive,@JetBlue you guys are lucky I love you
12808,positive,@AmericanAir Was not on board you today just watched report unfold on Twitter but still am very proud!
4628,neutral,@SouthwestAir #Vegas I was there 5 days ago. Miss the  Warm Weather
11850,negative,@USAirways I expect something more than telling me to see an agent to rebook my flight...
5631,negative,@SouthwestAir Apparently mechanics had to be flown in to fix some planes...not the most assuring sign
11120,negative,@USAirways Some of my 4 kids are anxious. Husband and I can't sit with all 4 with current setup. No warning that our 6 seats changed.
11934,neutral,@AmericanAir did you know that suicide is the second leading cause of death among teens 10-24?
10487,positive,"@USAirways thank you! It's # 1875 from BWI, keep seeing different stats, from delayed to awaiting take off to delayed..."
13007,neutral,@AmericanAir our flight attendant announced that we have transportation waiting for us for that flight so I think we'll make it.
1190,negative,@united switched to fly united from delta for the past two trips and was very disappointed. Now my UA4646 on 2/23 is delayed by 3 hours!!
4339,neutral,@SouthwestAir once again on Glassdoor's Best Places To Work snagging # 15 overall #notsurprising #LUVthem
5091,negative,@SouthwestAir weather delays aren't your fault today but getting to hotel with two soaked suitcases and no dry clothes stinks frustrated
5114,negative,"@SouthwestAir you have the worst service, you Cancelled Flightled all your flights FLL to PHL all @USAirways flights flew. Stuck in FL 3 days. #done"
5777,neutral,@SouthwestAir do we get to pick which @Imaginedragons show? #DestinationDragons
9914,neutral,@USAirways Y'all need to get it together
12103,negative,"@AmericanAir spent $8 for the choppiest feed of ""Whiplash"" ever. #americanairlinesfail #iwantmymoneyback"
7585,neutral,@JetBlue whatever your lil #mint heart desires! http://t.co/WmX12F33ZC
11233,negative,@USAirways plz plz plz hold 4438 to EYW. The 810 PHL &gt;CLT is sooo Late Flight. Gonna miss the connection for @jabevan221 's 40th #GTH239
4080,negative,@united Your MileagePlus signup page is broken.
9110,neutral,@USAirways &amp; @AmericanAir: 1 flight Cancelled Flightled yesterday and now a delay today has robbed my daughter of 2 days with her grandparents. Thanks
11453,negative,@USAirways they said because there was no meal on my flight they would not - what airline serves food anymore? Update in policy?
7582,neutral,@JetBlue flight16?
14184,negative,@AmericanAir help us here !!! We are stuck here @jfk for more than 24hours! !we need to go home #flight919 #saveus
6005,positive,"THANKS to @SouthwestAir , I get to go to the #DestinationDragons @Imaginedragons show this weekend in UTAH @VelourLive  !!! #ThankYou"
2306,negative,@united i'm glad u can solve the prob. But my experience remains - will not fly again on #United
6144,neutral,@SouthwestAir do you have any info about when #DestinationDragons winners will be announced? me &amp; my best friend are hoping to win. thanks!
10374,negative,@USAirways @AmericanAir how do I get thru on hold over 3 hours ?
10828,negative,@USAirways @AmericanAir no one appreciates the sass of the gate agent at Gate C38 at LGA flight US626. Irritated customers
13776,negative,@AmericanAir I'm still on hold if you're wondering...  4 hours 37 minutes and counting.  #ServiceFail #OnHoldForever #Suboptimal
4726,neutral,@SouthwestAir we checked in right at 24hr mark. Boarding C group with kids ages 6&amp;8 dnt want to be split. What sld we do?
7507,negative,"@JetBlue Flight 1562 had a 4 1/2 hour weather delay, but what is the 45 minute delay in getting bags to tired passengers?"
6764,neutral,@JetBlue sale please soon?? I need a tan
5174,neutral,@SouthwestAir The Opal Dragon book The Dragon (ALI) has woven his murdering ways from the Philippines to Australia http://t.co/c9p2ioSphM
14301,negative,@AmericanAir My flt AA375 for 02/23 got cncled and i cant get hold of a CSR so i can get alternate arrangement. Plz help
2913,positive,@united I think this is the best first class I have ever gotten!!  Denver to LAX and it's wonderful!!!
7614,negative,@JetBlue why don't YOU tell them to update the boards?!
11623,negative,@USAirways and no one has been at all helpful. I will never fly this airline again. #NeverAgain #spreadtheword
19,positive,@VirginAmerica you know what would be amazingly awesome? BOS-FLL PLEASE!!!!!!! I want to fly with only you.
7756,negative,@JetBlue we've been delayed and delayed here in Palm beach... Need to head to Westchester. Can you give me some info?
11110,negative,@USAirways still waiting on a response
6825,positive,@JetBlue Wish Everyone felt like you
4817,neutral,"@southwestair yeah, 7am flight tomorrow, going to add 60-90 min extra because of the roads / snow"
9870,negative,@USAirways @AmericanAir just be prepared for a claim if that bag is lost ... Too many valuables to carry in my hands. #us2146 to #aa2924
13115,negative,@AmericanAir 249 EWR - DFW is now stopping BNA to refuel 4 bad weather? Are YOU just trying to get the plane closer 2 DFW then Cancelled Flight on us?
2422,neutral,@united and a husband.
7881,positive,@JetBlue Thanks!
13062,negative,@AmericanAir still not taking calls ?   Storm ended 2 days ago. Be like pats and #doyourjob
7099,neutral,@JetBlue Sent.
674,negative,@united I'm not a child. I'm someone who has an issue with flying and prepares ahead of time to reduce the distress caused by planes. You
13730,positive,@AmericanAir 1) I was on 1610 today to YYZ. I had a bit of a bag issue that was cleared up beautifully. Thank you to all of the check in
5544,positive,@SouthwestAir got it taken care of! thank you &lt;3
13635,negative,@AmericanAir Flight Cancelled Flighted 2nd time. Can't reach agent to reschedule. Can you call me?
5170,negative,@SouthwestAir I was on hold for two hours and finally hung up. I was able to do what I needed to without customer service eventually.
10936,negative,@USAirways this is a complete waste of my day. A trip to my for work has now turned into sitting on your planes all day. Ridiculous
4560,positive,@SouthwestAir following. Thank you.
8802,positive,@JetBlue And we are glad to see what is going on and fix! @ProfessorpaUL15: please DM me your confirmation # so we can check.
729,negative,"@united It's still a valid flight. Just seems strange to delay for Late Flight inbound crew,  7 hours from now, when the plane is already here."
12524,negative,"@AmericanAir pity that a machine replied, or perhaps my story not unusual. Expected better response given article in in-flight magazine."
